sku_id,category,name,mrp,discount_percent,discounted_selling_price,weight_in_gms,available_quantity,out_of_stock
SKU00781,"Dairy & Bread","Ghee - Amul (500ml)",17142,17,14227,200,0,True
SKU03339,Pet Care,Cat Shampoo,83007,9,75536,200,72,False
SKU02167,Personal Care,Cotton Balls,103345,8,95077,100,124,False
SKU01991,Personal Care,Hair Oil - Parachute Coconut,42922,15,36483,250,0,True
SKU01250,Beverages,Real Juice - Mixed Fruit,0,32,0,750,54,False
SKU00058,"Fruits & Vegetables",Coriander Leaves,19701,32,13396,1500,34,False
SKU02256,Personal Care,Hair Gel - Set Wet,54292,41,32032,200,81,False
SKU02064,Personal Care,Dettol Soap - 125g,115529,25,86646,200,142,False
SKU02276,"Instant & Frozen Food",Maggi 2-Minute Noodles,5314,6,4995,50,148,False
SKU02182,Personal Care,Wet Wipes - Himalaya,11918,,3813,,24,False
SKU03087,Baby Care,Baby Shampoo - Johnson's,61773,18,50653,,162,False
SKU02540,"Instant & Frozen Food",Chapati - Ready to Eat,8876,10,7988,70,108,False
SKU03219,Baby Care,Baby Bib,0,23,0,200,13,False
SKU02070,Personal Care,Dove Beauty Bar,60696,13,52805,250,143,False
SKU01589,"Cleaning & Household",Surf Excel Matic Top Load,22359,20,17887,2000,143,False
SKU01216,Beverages,Frooti Mango 200ml,58100,28,41832,1000,61,False
SKU02488,"Instant & Frozen Food",Upma Mix - MTR,7042,34,4647,200,172,False
SKU01400,Beverages,Cold Coffee - Starbucks,1536,27,1121,200,160,False
SKU00586,"Dairy & Bread",Greek Yogurt - Plain,3571,30,2499,200,95,False
SKU00524,"Dairy & Bread",Amul Butter - 100g,37964,34,25056,200,0,True
SKU01350,Beverages,Kinley Water 500ml,57447,19,46532,250,0,True
SKU00797,"Dairy & Bread",Shrikhand - Kesar,4509,12,3967,100,191,False
SKU01842,"Cleaning & Household",Dish Cloth - 3 Pack,47038,30,32926,1000,155,False
SKU00587,"Dairy & Bread",Greek Yogurt - Plain,31696,66,10776,400,10,False
SKU00925,"Snacks & Munchies",Cornitos Nachos,1851,34,1221,,0,True
SKU00090,"Fruits & Vegetables",Carrot - Ooty,0,0,0,500,189,False
SKU00412,"Fruits & Vegetables",Kiwi - Green,8713,31,6011,500,163,False
SKU02523,"Instant & Frozen Food",Frozen Samosa,9806,0,9806,200,198,False
SKU01748,"Cleaning & Household",Hand Wash - Dettol,23139,15,19668,200,0,True
SKU00017,"Fruits & Vegetables",Tomato - Hybrid,21976,13,19119,1500,0,True
SKU02003,Personal Care,Nivea Body Lotion,92481,10,83232,100,103,False
SKU00638,"Dairy & Bread",Amul Cream - Fresh,18428,16,15479,1000,18,False
SKU03178,Baby Care,Sippy Cup,17793,0,17793,100,14,False
SKU01935,Personal Care,Oral-B Toothbrush,114208,9,103929,500,0,True
SKU01658,"Cleaning & Household",Garbage Bags - Large,23899,34,15773,750,0,True
SKU02665,"Bakery & Biscuits",Treat Croissant - Chocolate,8643,7,8037,150,108,False
SKU02179,Personal Care,Ear Buds,92012,35,59807,100,191,False
SKU02037,Personal Care,Garnier Face Wash - Men,77798,28,56014,500,9,False
SKU00208,"Fruits & Vegetables",Brinjal,21146,59,8669,1000,169,False
SKU01389,Beverages,Filter Coffee Decoction,32336,8,29749,350,0,True
SKU02152,Personal Care,Sanitary Pads - Whisper,67269,33,45070,100,99,False
SKU03367,Pet Care,Pet Bowl - Steel,123597,9,112473,100,104,False
SKU02270,Personal Care,Nail Cutter,83659,28,60234,,100,False
SKU00449,"Fruits & Vegetables",Sweet Potato,23275,,16525,1500,79,False
SKU00470,"Fruits & Vegetables",Radish,20581,7,19140,500,51,False
SKU02075,Personal Care,Dove Beauty Bar,83864,42,48641,75,174,False
SKU01016,"Snacks & Munchies",Jim Jam Biscuit,6198,37,3904,400,0,True
SKU00256,"Fruits & Vegetables",Grapes - Green,10792,,10792,250,0,True
SKU01154,"Snacks & Munchies",Namkeen Mixture - Haldiram's,23048,8,21204,200,11,False
SKU00974,"Snacks & Munchies","Hide & Seek",2733,,2705,90,199,False
SKU01615,"Cleaning & Household",Colin Glass Cleaner,55637,0,55637,400,55,False
SKU01788,"Cleaning & Household",Broom - Grass,11106,12,9773,200,110,False
SKU02308,"Instant & Frozen Food",Cup Noodles - Masala,31060,18,25469,50,118,False
SKU03248,Pet Care,Pedigree Dog Food - Chicken,148911,21,117639,3000,23,False
SKU02605,"Instant & Frozen Food",Instant Rice - Minute,31585,15,26847,500,127,False
SKU03065,Baby Care,MamyPoko Pants - L,5240,13,4558,200,115,False
SKU00381,"Fruits & Vegetables",Guava,16859,0,16859,1500,0,True
SKU01351,Beverages,Tonic Water - Schweppes,24533,12,21589,250,107,False
SKU00933,"Snacks & Munchies",Too Yumm Multigrain,36237,63,13407,400,0,True
SKU00323,"Fruits & Vegetables",Drumstick,20058,,12636,2000,64,False
SKU02583,"Instant & Frozen Food",Pasta - Barilla Penne,29408,11,26173,1000,127,False
SKU02851,"Bakery & Biscuits",Nan Khatai,22858,14,19657,150,0,True
SKU01090,"Snacks & Munchies",Roasted Almonds - Salted,24898,30,17428,30,59,False
SKU01853,"Cleaning & Household",Naphthalene Balls,37617,13,32726,2000,23,False
SKU02303,"Instant & Frozen Food",Top Ramen - Curry,49349,2,48362,50,88,False
SKU02884,"Bakery & Biscuits",Wafer - Chocolate,24444,16,20532,100,5,False
SKU02015,Personal Care,Vaseline Intensive Care,46789,,45385,50,0,True
SKU00160,"Fruits & Vegetables",Cabbage,3927,11,3495,500,187,False
SKU01978,Personal Care,Pantene Conditioner,70371,35,45741,50,0,True
SKU00835,"Dairy & Bread",Milkshake - Chocolate,21298,29,15121,,0,True
SKU03246,Pet Care,Pedigree Dog Food - Chicken,111500,5,105925,100,163,False
SKU00318,"Fruits & Vegetables",Drumstick,10344,54,4758,1500,168,False
SKU03390,Pet Care,Dog Toy - Ball,71783,1,71065,3000,115,False
SKU02510,"Instant & Frozen Food",Idli Batter - iD,31972,26,23659,1000,0,True
SKU02030,Personal Care,Ponds Face Wash,53432,33,35799,250,31,False
SKU00492,"Dairy & Bread",Amul Taaza Toned Milk,25964,3,25185,200,0,True
SKU02964,"Bakery & Biscuits",Eclair - Chocolate,12699,4,12191,300,186,False
SKU00465,"Fruits & Vegetables",Radish,5301,0,5301,250,0,True
SKU01210,Beverages,Thums Up 750ml,12074,,10987,750,160,False
SKU02762,"Bakery & Biscuits",Patties - Chicken,13364,68,4276,100,0,True
SKU03273,Pet Care,Whiskas Cat Food - Tuna,41179,4,39531,400,111,False
SKU00280,"Fruits & Vegetables",Mushroom - Button,6015,15,5112,500,91,False
SKU02013,Personal Care,Vaseline Intensive Care,45501,17,37765,50,39,False
SKU02007,Personal Care,Nivea Body Lotion,57742,0,57742,500,85,False
SKU00271,"Fruits & Vegetables",Papaya,24667,9,22446,2000,137,False
SKU03002,Baby Care,Nan Pro 2,51110,28,36799,100,0,True
SKU00483,"Fruits & Vegetables",Spring Onion,18564,2,18192,500,146,False
SKU01507,Beverages,Glucon-D Orange,7996,62,3038,250,0,True
SKU01661,"Cleaning & Household",Garbage Bags - Large,30161,,27144,400,191,False
SKU00414,"Fruits & Vegetables",Kiwi - Green,13919,9,12666,1000,95,False
SKU01604,"Cleaning & Household",Tide Detergent Powder,5765,35,3747,500,0,True
SKU01177,Beverages,Coca Cola 750ml,48802,22,38065,250,131,False
SKU02509,"Instant & Frozen Food",Idli Batter - iD,44678,24,33955,1000,51,False
SKU02999,Baby Care,Lactogen 1,116498,50,58249,200,23,False
SKU02139,Personal Care,Perfume - Wild Stone,51666,9,47016,100,33,False
SKU00139,"Fruits & Vegetables",Garlic,23940,33,16039,1500,0,True
SKU01521,Beverages,Glucon-D Orange,55340,35,35971,350,113,False
SKU00055,"Fruits & Vegetables",Coriander Leaves,4686,31,3233,1000,147,False
SKU00460,"Fruits & Vegetables",Radish,3723,11,3313,500,82,False
SKU01476,Beverages,Protein Shake - MuscleBlaze,4313,16,3622,1000,3,False
SKU02632,"Bakery & Biscuits",Britannia Cake - Chocolate,11245,52,5397,200,109,False
SKU01391,Beverages,Filter Coffee Decoction,20899,0,20899,250,67,False
SKU02208,Personal Care,Lip Balm - Nivea,57012,5,54161,250,49,False
SKU03312,Pet Care,Drools Dog Treat,128205,20,102564,100,171,False
SKU01384,Beverages,Filter Coffee Decoction,21967,2,21527,250,67,False
SKU00816,"Dairy & Bread",Dahi - Set,32346,67,10674,100,59,False
SKU00434,"Fruits & Vegetables",Dragon Fruit,1613,44,903,1500,0,True
SKU00331,"Fruits & Vegetables",Drumstick,12082,21,9544,1500,0,True
SKU03097,Baby Care,Baby Oil - Johnson's,144526,4,138744,300,74,False
SKU01541,Beverages,Instant Coffee - Nescafe,56712,19,45936,250,161,False
SKU00718,"Dairy & Bread",Cream Cheese,37483,8,34484,200,0,True
SKU02651,"Bakery & Biscuits",Tiger Glucose Biscuit,4454,24,3385,60,0,True
SKU02093,Personal Care,Lifebuoy Handwash Refill,64310,,30225,50,70,False
SKU02197,Personal Care,Wet Wipes - Himalaya,118700,6,111578,250,135,False
SKU03278,Pet Care,Whiskas Cat Food - Chicken,5412,22,4221,200,116,False
SKU02788,"Bakery & Biscuits",Cup Cake - Vanilla,34760,24,26417,150,99,False
SKU01356,Beverages,Tonic Water - Schweppes,19053,25,14289,500,0,True
SKU03092,Baby Care,Baby Oil - Johnson's,31111,34,20533,300,31,False
SKU01564,"Cleaning & Household",Lizol Floor Cleaner - Citrus,24418,55,10988,200,0,True
SKU01755,"Cleaning & Household",Hand Wash - Dettol,57320,9,52161,200,111,False
SKU03334,Pet Care,Dog Shampoo,108428,7,100838,400,46,False
SKU03327,Pet Care,Cat Litter - Clumping,65710,8,60453,400,0,True
SKU02977,Baby Care,Cerelac - Rice,148032,34,97701,300,0,True
SKU02568,"Instant & Frozen Food",Atta Noodles - Patanjali,13233,56,5822,200,171,False
SKU00170,"Fruits & Vegetables",Cabbage,22039,16,18512,1500,181,False
SKU00097,"Fruits & Vegetables",Capsicum - Green,18860,30,13202,1500,4,False
SKU01243,Beverages,Maaza Mango 600ml,30198,35,19628,250,0,True
SKU01608,"Cleaning & Household",Tide Detergent Powder,70837,18,58086,1000,0,True
SKU01963,Personal Care,Dove Shampoo - Daily Shine,38821,26,28727,500,125,False
SKU00542,"Dairy & Bread","Curd - Plain (400g)",22997,16,19317,100,0,True
SKU00912,"Snacks & Munchies",Act II Popcorn - Butter,14657,28,10553,200,148,False
SKU02436,"Instant & Frozen Food",Oats - Quaker,9493,21,7499,400,190,False
SKU00354,"Fruits & Vegetables",Curry Leaves,15047,17,12489,1500,59,False
SKU01876,"Cleaning & Household",Drain Cleaner,70501,22,54990,,0,True
SKU02773,"Bakery & Biscuits",Donut - Glazed,7835,25,5876,60,196,False
SKU02713,"Bakery & Biscuits",Pizza Base,34651,6,32571,300,15,False
SKU01497,Beverages,Horlicks 500g,36935,7,34349,1000,179,False
SKU00382,"Fruits & Vegetables",Guava,4014,19,3251,250,74,False
SKU01140,"Snacks & Munchies",Granola Bar - Nature Valley,24844,35,16148,400,24,False
SKU00447,"Fruits & Vegetables",Sweet Potato,1924,,1712,2000,45,False
SKU03289,Pet Care,Royal Canin - Maxi Adult,107145,18,87858,200,99,False
SKU00804,"Dairy & Bread",Shrikhand - Kesar,16677,30,11673,500,80,False
SKU00228,"Fruits & Vegetables",Tender Coconut,9625,17,7988,500,117,False
SKU00373,"Fruits & Vegetables",Watermelon,16471,15,14000,250,46,False
SKU01324,Beverages,Sting Energy Drink,31071,31,21438,750,70,False
SKU01317,Beverages,Sting Energy Drink,14331,33,9601,250,172,False
SKU00095,"Fruits & Vegetables",Capsicum - Green,5640,16,4737,250,0,True
SKU01149,"Snacks & Munchies",Peanut Butter Cups,7969,26,5897,150,147,False
SKU01517,Beverages,Glucon-D Orange,30817,24,23420,200,0,True
SKU03224,Baby Care,Baby Towel,27950,52,13416,100,169,False
SKU01897,"Cleaning & Household",Glass Wiper,32094,15,27279,200,0,True
SKU00089,"Fruits & Vegetables",Carrot - Ooty,8734,0,8734,1500,74,False
SKU00750,"Dairy & Bread",Tofu - Firm,26073,11,23204,200,66,False
SKU01730,"Cleaning & Household",Hit Cockroach Spray,58136,14,49996,500,63,False
SKU02450,"Instant & Frozen Food",Oats - Quaker,26815,,21452,1000,29,False
SKU00494,"Dairy & Bread",Amul Taaza Toned Milk,38394,,33402,200,193,False
SKU03358,Pet Care,Dog Biscuit - Milk Bone,93307,30,65314,500,0,True
SKU01605,"Cleaning & Household",Tide Detergent Powder,32102,15,27286,500,200,False
SKU02987,Baby Care,Lactogen 1,68969,20,55175,400,0,True
SKU03438,Pet Care,Pet Carrier - Small,107526,20,86020,3000,0,True
SKU01076,"Snacks & Munchies",Bisk Farm Cream Cracker,6230,7,5793,150,171,False
SKU00252,"Fruits & Vegetables",Mango - Alphonso,19428,31,13405,1000,67,False
SKU03086,Baby Care,Baby Shampoo - Johnson's,48142,24,36587,100,0,True
SKU02380,"Instant & Frozen Food",Frozen Mixed Vegetables,35881,27,26193,400,166,False
SKU01504,Beverages,Bournvita 500g,59271,27,43267,,168,False
SKU00658,"Dairy & Bread",Hung Curd,11663,1,11546,,125,False
SKU03331,Pet Care,Dog Shampoo,83515,3,81009,1000,139,False
SKU00568,"Dairy & Bread",Paneer - Fresh,27797,17,23071,400,94,False
SKU01068,"Snacks & Munchies",Bisk Farm Cream Cracker,30611,15,26019,200,163,False
SKU03124,Baby Care,Baby Lotion - Himalaya,64410,32,43798,500,22,False
SKU00370,"Fruits & Vegetables",Watermelon,16893,31,11656,250,136,False
SKU03270,Pet Care,Whiskas Cat Food - Tuna,88633,33,59384,3000,49,False
SKU01202,Beverages,Sprite 750ml,56142,8,51650,250,56,False
SKU00802,"Dairy & Bread",Shrikhand - Kesar,42449,9,38628,400,105,False
SKU01394,Beverages,Filter Coffee Decoction,2562,27,1870,750,0,True
SKU02429,"Instant & Frozen Food","Soup - Knorr Hot & Sour",43941,,40425,140,200,False
SKU01769,"Cleaning & Household",Mop Refill,75011,0,75011,500,5,False
SKU00302,"Fruits & Vegetables","Bottle Gourd (Lauki)",21330,22,16637,2000,0,True
SKU00984,"Snacks & Munchies",Oreo - Original,11367,0,11367,200,170,False
SKU02470,"Instant & Frozen Food",Cornflakes - Kellogg's,33417,69,10359,500,164,False
SKU03079,Baby Care,Baby Shampoo - Johnson's,136526,13,118777,200,159,False
SKU00169,"Fruits & Vegetables",Cabbage,0,,0,2000,0,True
SKU02116,Personal Care,Deodorant - Fogg,34278,53,16110,250,31,False
SKU00746,"Dairy & Bread",Tofu - Firm,6247,8,5747,200,72,False
SKU00593,"Dairy & Bread",Greek Yogurt - Plain,16516,18,13543,1000,71,False
SKU03374,Pet Care,Dog Leash,129969,15,110473,500,165,False
SKU02767,"Bakery & Biscuits",Patties - Chicken,13442,34,8871,,19,False
SKU01044,"Snacks & Munchies",Marie Gold,13769,34,9087,400,190,False
SKU01199,Beverages,Sprite 750ml,16426,22,12812,350,96,False
SKU01767,"Cleaning & Household",Sanitizer - Lifebuoy,16232,17,13472,200,181,False
SKU00279,"Fruits & Vegetables",Mushroom - Button,13013,16,10930,1000,69,False
SKU02640,"Bakery & Biscuits",Parle-G Biscuit,24205,33,16217,200,114,False
SKU01012,"Snacks & Munchies",Jim Jam Biscuit,8337,13,7253,150,183,False
SKU02252,Personal Care,Talcum Powder - Ponds,70732,9,64366,200,99,False
SKU00724,"Dairy & Bread",Whipped Cream,50746,32,34507,400,37,False
SKU02527,"Instant & Frozen Food",Frozen Samosa,32730,6,30766,70,169,False
SKU02123,Personal Care,Deodorant - Fogg,3660,8,3367,500,150,False
SKU02703,"Bakery & Biscuits",Garlic Bread - Frozen,19197,31,13245,150,0,True
SKU01340,Beverages,Bisleri Water 1L,45655,31,31501,,115,False
SKU00541,"Dairy & Bread","Curd - Plain (400g)",2803,19,2270,1000,101,False
SKU02326,"Instant & Frozen Food",MTR Ready-to-Eat Rajma,21746,8,20006,400,8,False
SKU02187,Personal Care,Wet Wipes - Himalaya,35509,27,25921,100,71,False
SKU02447,"Instant & Frozen Food",Oats - Quaker,27819,28,20029,200,145,False
SKU02729,"Bakery & Biscuits",Bun - Sweet,21047,7,19573,150,47,False
SKU02900,"Bakery & Biscuits",Croissant - Plain,26939,18,22089,150,0,True
SKU01695,"Cleaning & Household",Paper Towel Roll,39600,28,28512,200,0,True
SKU01038,"Snacks & Munchies",Marie Gold,34194,,26329,90,0,True
SKU00471,"Fruits & Vegetables",Radish,20691,13,18001,1500,69,False
SKU01133,"Snacks & Munchies",Granola Bar - Nature Valley,18881,0,18881,200,97,False
SKU03267,Pet Care,Whiskas Cat Food - Tuna,116854,34,77123,200,0,True
SKU03098,Baby Care,Baby Oil - Johnson's,47181,17,39160,300,0,True
SKU02919,"Bakery & Biscuits",Focaccia Bread,17123,9,15581,40,79,False
SKU02721,"Bakery & Biscuits",Bun - Sweet,13991,25,10493,150,0,True
SKU02992,Baby Care,Lactogen 1,107410,35,69816,200,126,False
SKU01184,Beverages,Coca Cola 750ml,59183,9,53856,350,9,False
SKU00078,"Fruits & Vegetables",Apple - Shimla,9422,31,6501,1500,87,False
SKU00367,"Fruits & Vegetables",Watermelon,15933,23,12268,1500,19,False
SKU02763,"Bakery & Biscuits",Patties - Chicken,30852,22,24064,40,179,False
SKU00368,"Fruits & Vegetables",Watermelon,6424,29,4561,500,19,False
SKU00266,"Fruits & Vegetables",Papaya,18618,25,13963,2000,0,True
SKU02633,"Bakery & Biscuits",Britannia Cake - Chocolate,33789,2,33113,60,70,False
SKU00132,"Fruits & Vegetables",Ginger,3723,6,3499,250,141,False
SKU00311,"Fruits & Vegetables",Ridge Gourd,6176,7,5743,,0,True
SKU00242,"Fruits & Vegetables",Mango - Alphonso,6626,27,4836,1000,128,False
SKU02881,"Bakery & Biscuits",Wafer - Chocolate,6020,1,5959,200,164,False
SKU02365,"Instant & Frozen Food",Frozen Peas - Safal,20048,9,18243,70,125,False
SKU02493,"Instant & Frozen Food",Upma Mix - MTR,27226,8,25047,1000,19,False
SKU01613,"Cleaning & Household",Colin Glass Cleaner,68297,35,44393,2000,66,False
SKU02196,Personal Care,Wet Wipes - Himalaya,8784,22,6851,50,190,False
SKU01387,Beverages,Filter Coffee Decoction,48512,33,32503,750,0,True
SKU02821,"Bakery & Biscuits",Rusk - Premium,3168,18,2597,300,7,False
SKU03402,Pet Care,Fish Food - Taiyo,42483,29,30162,500,184,False
SKU00930,"Snacks & Munchies",Too Yumm Multigrain,14659,31,10114,150,63,False
SKU02618,"Instant & Frozen Food",Frozen Momos - Wo Momo,29110,1,28818,70,95,False
SKU01599,"Cleaning & Household",Tide Detergent Powder,40407,15,34345,500,0,True
SKU02891,"Bakery & Biscuits",Biscotti,27624,8,25414,100,14,False
SKU02117,Personal Care,Deodorant - Fogg,50945,26,37699,75,0,True
SKU03408,Pet Care,Fish Food - Taiyo,67980,58,28551,200,0,True
SKU00125,"Fruits & Vegetables",Lemon,9598,36,6142,2000,190,False
SKU00148,"Fruits & Vegetables",Garlic,9918,26,7339,1000,16,False
SKU01782,"Cleaning & Household",Broom - Grass,68321,6,64221,400,86,False
SKU00112,"Fruits & Vegetables",Cucumber,18555,,15771,2000,107,False
SKU01459,Beverages,Nimbu Pani - Concentrate,10359,10,9323,500,137,False
SKU00405,"Fruits & Vegetables",Kiwi - Green,21552,7,20043,250,0,True
SKU02040,Personal Care,Garnier Face Wash - Men,12806,6,12037,75,89,False
SKU00204,"Fruits & Vegetables",Brinjal,5886,35,3825,250,97,False
SKU00292,"Fruits & Vegetables",Peas - Green,5710,26,4225,1000,170,False
SKU01386,Beverages,Filter Coffee Decoction,31239,61,12183,750,153,False
SKU00602,"Dairy & Bread","Bread - White (Britannia)",51726,26,38277,,63,False
SKU01974,Personal Care,Pantene Conditioner,71733,1,71015,150,86,False
SKU02520,"Instant & Frozen Food",Frozen Samosa,48971,1,48481,500,175,False
SKU03120,Baby Care,Baby Lotion - Himalaya,26070,47,13817,300,135,False
SKU01685,"Cleaning & Household",Cling Wrap,69142,30,48399,1000,15,False
SKU00186,"Fruits & Vegetables","Spinach (Palak)",22953,51,11246,250,171,False
SKU01054,"Snacks & Munchies",Good Day Butter Cookies,31624,56,13914,90,0,True
SKU02437,"Instant & Frozen Food",Oats - Quaker,41426,38,25684,140,115,False
SKU01307,Beverages,Monster Energy 350ml,36168,48,18807,1000,191,False
SKU00236,"Fruits & Vegetables",Pomegranate,2126,9,1934,,118,False
SKU03230,Baby Care,Baby Towel,190295,1,188392,400,40,False
SKU01382,Beverages,Chamomile Tea - Twinings,7510,16,6308,750,68,False
SKU00260,"Fruits & Vegetables",Grapes - Green,24403,20,19522,1000,71,False
SKU00896,"Snacks & Munchies",Pringles Original,22378,22,17454,30,55,False
SKU00074,"Fruits & Vegetables",Apple - Shimla,17016,29,12081,500,42,False
SKU01334,Beverages,Bisleri Water 1L,14051,5,13348,750,54,False
SKU01944,Personal Care,Listerine Mouthwash,26870,51,13166,250,0,True
SKU03197,Baby Care,Baby Blanket,10075,15,8563,100,165,False
SKU02853,"Bakery & Biscuits",Cookies - Choco Chip,10638,1,10531,100,18,False
SKU00813,"Dairy & Bread",Dahi - Set,36868,67,12166,400,11,False
SKU01781,"Cleaning & Household",Broom - Grass,77524,5,73647,200,88,False
SKU02301,"Instant & Frozen Food",Top Ramen - Curry,42339,16,35564,500,62,False
SKU02265,Personal Care,Nail Cutter,102845,27,75076,200,0,True
SKU01878,"Cleaning & Household",Drain Cleaner,71313,2,69886,400,182,False
SKU01288,Beverages,Paper Boat Aam Panna,4375,16,3675,200,55,False
SKU03303,Pet Care,Royal Canin - Maxi Adult,76877,7,71495,100,22,False
SKU00510,"Dairy & Bread",Amul Gold Milk,18700,7,17391,200,136,False
SKU00748,"Dairy & Bread",Tofu - Firm,26317,7,24474,100,174,False
SKU01665,"Cleaning & Household",Garbage Bags - Large,7534,33,5047,1000,200,False
SKU01913,Personal Care,Colgate MaxFresh Toothpaste,51564,33,34547,,26,False
SKU02316,"Instant & Frozen Food",MTR Ready-to-Eat Rajma,11076,67,3655,500,0,True
SKU00828,"Dairy & Bread",Milkshake - Chocolate,46106,16,38729,400,0,True
SKU00669,"Dairy & Bread",Hung Curd,35667,48,18546,200,106,False
SKU01912,Personal Care,Colgate MaxFresh Toothpaste,102418,20,81934,250,154,False
SKU01712,"Cleaning & Household",Room Freshener - Odonil,67353,21,53208,200,0,True
SKU01762,"Cleaning & Household",Sanitizer - Lifebuoy,61232,29,43474,400,78,False
SKU01320,Beverages,Sting Energy Drink,47433,64,17075,750,120,False
SKU03461,Pet Care,Flea Collar - Dog,73086,32,49698,400,0,True
